"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Allgemeine Geburtenrate","ausländisch","2007","20 Hadern","50.8","146","2875.7","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2007","21 Pasing - Obermenzing","70.8","205","2894.8","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2007","22 Aubing - Lochhausen - Langwied","69.3","134","1932.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2007","23 Allach - Untermenzing","58.3","66","1132.7","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2007","24 Feldmoching - Hasenbergl","71.4","254","3555.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2007","25 Laim","65.2","195","2992.8","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","Stadt München","58.8","4836","82201.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","01 Altstadt - Lehel","47.8","55","1151.7","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","02 Ludwigsvorstadt - Isarvorstadt","43.3","142","3280.9","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","03 Maxvorstadt","38","118","3103.7","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","04 Schwabing - West","54.3","193","3552.2","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","05 Au - Haidhausen","49.9","165","3303.5","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","06 Sendling","62.1","153","2465","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","07 Sendling - Westpark","63.7","201","3155.7","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","08 Schwanthalerhöhe","55","117","2126.7","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","09 Neuhausen - Nymphenburg","56.4","276","4890","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","10 Moosach","67.4","212","3143.6","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","11 Milbertshofen - Am Hart","59.4","379","6377","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","12 Schwabing - Freimann","41.4","186","4488.4","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","13 Bogenhausen","62.9","238","3782","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","14 Berg am Laim","59.7","164","2746","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","15 Trudering - Riem","75.6","181","2392.9","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","16 Ramersdorf - Perlach","60.8","444","7302.5","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","17 Obergiesing - Fasangarten","66.3","223","3363.7","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","18 Untergiesing - Harlaching","52.1","134","2573.7","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","67.9","272","4005.5","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","20 Hadern","60.2","168","2789.7","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","21 Pasing - Obermenzing","69.9","200","2860.2","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","22 Aubing - Lochhausen - Langwied","63.1","119","1886.7","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","23 Allach - Untermenzing","66.7","74","1110.1","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","24 Feldmoching - Hasenbergl","66.3","230","3469.8","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2006","25 Laim","66.7","192","2880.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","Stadt München","61.7","4896","79398.9","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","01 Altstadt - Lehel","46","51","1108","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","02 Ludwigsvorstadt - Isarvorstadt","43.4","141","3245.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","03 Maxvorstadt","36.7","109","2972.8","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","04 Schwabing - West","46.4","156","3362.2","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","05 Au - Haidhausen","56.2","184","3271.8","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","06 Sendling","70.9","172","2426.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","07 Sendling - Westpark","67.3","206","3061.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","08 Schwanthalerhöhe","58.1","121","2081.6","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","09 Neuhausen - Nymphenburg","60.9","292","4796.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","10 Moosach","68.9","211","3062.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","11 Milbertshofen - Am Hart","65.8","394","5987.1","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","12 Schwabing - Freimann","50.6","221","4364.6","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","13 Bogenhausen","62.7","227","3621.2","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","14 Berg am Laim","65.4","174","2660","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","15 Trudering - Riem","74","160","2162.5","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","16 Ramersdorf - Perlach","64.3","457","7105.4","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","17 Obergiesing - Fasangarten","62.8","206","3279.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","18 Untergiesing - Harlaching","58.5","145","2480.6","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","73.6","282","3833.2","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","20 Hadern","52.3","139","2658.6","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","21 Pasing - Obermenzing","73.9","206","2788.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","22 Aubing - Lochhausen - Langwied","69.1","127","1837.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","23 Allach - Untermenzing","70.6","75","1062.4","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","24 Feldmoching - Hasenbergl","69.1","232","3355.1","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2005","25 Laim","73.2","206","2815.2","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","Stadt München","60.8","4656","76584.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","01 Altstadt - Lehel","52.1","54","1036.1","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","02 Ludwigsvorstadt - Isarvorstadt","47.2","151","3196.8","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","03 Maxvorstadt","50.1","144","2876.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","04 Schwabing - West","52.3","172","3286.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","05 Au - Haidhausen","52.5","170","3240.4","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","06 Sendling","64.2","151","2352.2","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","07 Sendling - Westpark","69","201","2915.1","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","08 Schwanthalerhöhe","65.5","136","2077.6","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","09 Neuhausen - Nymphenburg","63.2","296","4679.9","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","10 Moosach","61.4","181","2945.5","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","11 Milbertshofen - Am Hart","61.2","335","5478.2","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","12 Schwabing - Freimann","41","174","4245.1","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","13 Bogenhausen","57.3","199","3473.4","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","14 Berg am Laim","62.5","157","2512.6","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","15 Trudering - Riem","75.2","149","1980.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","16 Ramersdorf - Perlach","54.6","375","6868","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","17 Obergiesing - Fasangarten","63.9","209","3268.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","18 Untergiesing - Harlaching","62.4","152","2435.8","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","70.4","258","3664.7","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","20 Hadern","57.2","143","2499.7","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","21 Pasing - Obermenzing","66.5","179","2690.8","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","22 Aubing - Lochhausen - Langwied","79.5","141","1773.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","23 Allach - Untermenzing","71.6","75","1048.1","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","24 Feldmoching - Hasenbergl","79.5","263","3307.9","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2004","25 Laim","69.9","191","2731.6","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","Stadt München","59.7","4522","75703.4","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","01 Altstadt - Lehel","43","46","1070.6","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","02 Ludwigsvorstadt - Isarvorstadt","45.3","149","3287.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","03 Maxvorstadt","39.1","113","2892.6","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","04 Schwabing - West","51.8","172","3317.6","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","05 Au - Haidhausen","52.1","170","3265.4","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","06 Sendling","56.5","129","2283.8","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","07 Sendling - Westpark","62.4","179","2868.2","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","08 Schwanthalerhöhe","62.7","130","2074.8","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","09 Neuhausen - Nymphenburg","63.4","295","4653.8","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","10 Moosach","67.3","191","2838.9","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","11 Milbertshofen - Am Hart","62.6","335","5350.4","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","12 Schwabing - Freimann","44.6","191","4281.8","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","13 Bogenhausen","59.6","206","3455.8","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","14 Berg am Laim","66.1","166","2511.8","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","15 Trudering - Riem","72.4","139","1918.8","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","16 Ramersdorf - Perlach","64.1","434","6765.7","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","17 Obergiesing - Fasangarten","57.2","184","3215.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","18 Untergiesing - Harlaching","61.2","149","2433.9","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","69","250","3624.1","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","20 Hadern","57.3","137","2390.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","21 Pasing - Obermenzing","65.3","170","2603","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","22 Aubing - Lochhausen - Langwied","70.1","118","1683","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","23 Allach - Untermenzing","64","67","1046.4","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","24 Feldmoching - Hasenbergl","70.6","228","3227.9","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2003","25 Laim","65.9","174","2641.2","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2002","Stadt München","60","4413","73550.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2002","01 Altstadt - Lehel","40.2","41","1019","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2002","02 Ludwigsvorstadt - Isarvorstadt","49.1","160","3259.8","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2002","03 Maxvorstadt","41.4","114","2752.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2002","04 Schwabing - West","48.1","156","3245.1","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2002","05 Au - Haidhausen","55","178","3233.9","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2002","06 Sendling","64.8","145","2236.4","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2002","07 Sendling - Westpark","64.5","178","2761.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2002","08 Schwanthalerhöhe","58.8","119","2022.8","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2002","09 Neuhausen - Nymphenburg","57.4","269","4683","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2002","10 Moosach","65.6","180","2745.1","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2002","11 Milbertshofen - Am Hart","68.4","350","5120.6","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2002","12 Schwabing - Freimann","41.9","174","4157.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2002","13 Bogenhausen","55.6","184","3309.3","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2002","14 Berg am Laim","64.8","158","2438.6","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
"Allgemeine Geburtenrate","ausländisch","2002","15 Trudering - Riem","76.5","138","1803.4","","","","Anzahl der Geborenen ausländischer Mütter","Anzahl ausländische Frauen (Alter von 15 bis unter 45 Jahre)","","",""
