"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2016","16 Ramersdorf - Perlach","12.9","4602","35733","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2016","17 Obergiesing - Fasangarten","11.5","2339","20361","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2016","18 Untergiesing - Harlaching","12.8","2892","22618","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2016","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","13.5","4828","35767","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2016","20 Hadern","14.5","2517","17368","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2016","21 Pasing - Obermenzing","17.4","4838","27833","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2016","22 Aubing - Lochhausen - Langwied","17.3","2593","15019","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2016","23 Allach - Untermenzing","20.6","2299","11172","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2016","24 Feldmoching - Hasenbergl","16.6","3105","18684","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2016","25 Laim","10.2","2382","23256","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","Stadt München","13.2","75297","569773","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","01 Altstadt - Lehel","10.8","968","9008","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","02 Ludwigsvorstadt - Isarvorstadt","10.8","2345","21652","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","03 Maxvorstadt","8.2","1916","23522","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","04 Schwabing - West","11.8","3502","29810","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","05 Au - Haidhausen","13.5","3479","25773","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","06 Sendling","11.2","1927","17271","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","07 Sendling - Westpark","11.2","2494","22349","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","08 Schwanthalerhöhe","12","1331","11093","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","09 Neuhausen - Nymphenburg","12.6","5138","40644","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","10 Moosach","12.7","2356","18587","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","11 Milbertshofen - Am Hart","11","2392","21706","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","12 Schwabing - Freimann","12.6","3415","27039","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","13 Bogenhausen","14.4","4836","33491","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","14 Berg am Laim","11.5","1851","16171","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","15 Trudering - Riem","22.4","5218","23277","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","16 Ramersdorf - Perlach","12.7","4586","35984","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","17 Obergiesing - Fasangarten","11.3","2307","20484","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","18 Untergiesing - Harlaching","12.5","2842","22691","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","13.5","4836","35950","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","20 Hadern","14.5","2536","17482","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","21 Pasing - Obermenzing","17.3","4777","27660","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","22 Aubing - Lochhausen - Langwied","17","2528","14908","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","23 Allach - Untermenzing","20.5","2298","11228","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","24 Feldmoching - Hasenbergl","16.5","3081","18699","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2015","25 Laim","10","2335","23267","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","Stadt München","13.1","74823","569735","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","01 Altstadt - Lehel","10.6","945","8945","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","02 Ludwigsvorstadt - Isarvorstadt","10.5","2265","21527","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","03 Maxvorstadt","7.8","1857","23831","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","04 Schwabing - West","11.5","3422","29683","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","05 Au - Haidhausen","13.2","3422","25921","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","06 Sendling","11.2","1931","17224","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","07 Sendling - Westpark","11.1","2451","22185","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","08 Schwanthalerhöhe","11.7","1294","11065","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","09 Neuhausen - Nymphenburg","12.4","5014","40565","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","10 Moosach","12.6","2349","18637","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","11 Milbertshofen - Am Hart","10.9","2406","22056","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","12 Schwabing - Freimann","12.4","3339","26973","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","13 Bogenhausen","14.6","4876","33472","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","14 Berg am Laim","11.5","1867","16237","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","15 Trudering - Riem","22.7","5228","23072","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","16 Ramersdorf - Perlach","13","4664","35977","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","17 Obergiesing - Fasangarten","11.1","2258","20331","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","18 Untergiesing - Harlaching","12.5","2850","22720","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","13.3","4762","35921","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","20 Hadern","14.6","2570","17591","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","21 Pasing - Obermenzing","17.3","4765","27614","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","22 Aubing - Lochhausen - Langwied","17.2","2565","14886","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","23 Allach - Untermenzing","20.8","2332","11200","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","24 Feldmoching - Hasenbergl","16.5","3079","18649","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2014","25 Laim","9.9","2312","23453","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","Stadt München","13.1","74176","565196","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","01 Altstadt - Lehel","10.3","910","8872","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","02 Ludwigsvorstadt - Isarvorstadt","10.4","2223","21284","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","03 Maxvorstadt","7.7","1828","23622","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","04 Schwabing - West","11.2","3294","29529","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","05 Au - Haidhausen","13","3324","25652","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","06 Sendling","11.2","1922","17100","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","07 Sendling - Westpark","11.1","2445","22048","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","08 Schwanthalerhöhe","11.6","1275","10964","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","09 Neuhausen - Nymphenburg","12.4","4974","40166","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","10 Moosach","12.9","2382","18461","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","11 Milbertshofen - Am Hart","11","2413","21862","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","12 Schwabing - Freimann","12.2","3266","26785","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","13 Bogenhausen","14.4","4773","33173","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","14 Berg am Laim","11.4","1826","16079","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","15 Trudering - Riem","23","5247","22804","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","16 Ramersdorf - Perlach","13.1","4698","35944","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","17 Obergiesing - Fasangarten","11.3","2229","19795","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","18 Untergiesing - Harlaching","12.4","2806","22583","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","13.2","4692","35518","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","20 Hadern","14.6","2571","17558","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","21 Pasing - Obermenzing","17.4","4796","27517","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","22 Aubing - Lochhausen - Langwied","17.4","2565","14783","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","23 Allach - Untermenzing","20.8","2317","11128","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","24 Feldmoching - Hasenbergl","16.7","3105","18555","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2013","25 Laim","9.8","2295","23414","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","Stadt München","13.1","74127","568009","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","01 Altstadt - Lehel","10.3","922","8978","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","02 Ludwigsvorstadt - Isarvorstadt","10.1","2186","21689","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","03 Maxvorstadt","7.7","1815","23717","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","04 Schwabing - West","10.9","3235","29709","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","05 Au - Haidhausen","12.8","3293","25794","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","06 Sendling","11.3","1927","17126","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","07 Sendling - Westpark","11.2","2480","22222","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","08 Schwanthalerhöhe","11.7","1285","11012","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","09 Neuhausen - Nymphenburg","12.2","4927","40372","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","10 Moosach","12.9","2379","18476","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","11 Milbertshofen - Am Hart","11.1","2437","22040","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","12 Schwabing - Freimann","12.3","3308","26834","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","13 Bogenhausen","14.3","4763","33351","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","14 Berg am Laim","11.4","1830","16115","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","15 Trudering - Riem","23.1","5235","22706","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","16 Ramersdorf - Perlach","13.1","4729","36183","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","17 Obergiesing - Fasangarten","11","2196","20005","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","18 Untergiesing - Harlaching","12.1","2782","23044","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","13.2","4710","35734","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","20 Hadern","14.8","2579","17386","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","21 Pasing - Obermenzing","17.5","4805","27404","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","22 Aubing - Lochhausen - Langwied","17.2","2514","14656","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","23 Allach - Untermenzing","21","2342","11181","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","24 Feldmoching - Hasenbergl","16.9","3151","18604","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2012","25 Laim","9.7","2292","23610","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","Stadt München","13.4","74865","559625","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","01 Altstadt - Lehel","10.2","948","9291","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","02 Ludwigsvorstadt - Isarvorstadt","10.3","2163","21027","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","03 Maxvorstadt","7.7","1792","23294","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","04 Schwabing - West","11","3184","28987","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","05 Au - Haidhausen","13","3261","25137","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","06 Sendling","11.6","1945","16779","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","07 Sendling - Westpark","11.5","2502","21817","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","08 Schwanthalerhöhe","12.1","1292","10645","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","09 Neuhausen - Nymphenburg","12.5","4973","39826","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","10 Moosach","13.5","2473","18263","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","11 Milbertshofen - Am Hart","11.4","2544","22268","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","12 Schwabing - Freimann","12.5","3342","26719","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","13 Bogenhausen","14.6","4823","33091","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","14 Berg am Laim","11.5","1831","15957","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","15 Trudering - Riem","22.9","5253","22926","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","16 Ramersdorf - Perlach","13.9","4938","35440","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","17 Obergiesing - Fasangarten","11.4","2223","19577","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","18 Untergiesing - Harlaching","12.2","2776","22674","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","13.4","4709","35046","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","20 Hadern","15.4","2621","17067","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","21 Pasing - Obermenzing","17.6","4842","27455","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","22 Aubing - Lochhausen - Langwied","17.6","2480","14060","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","23 Allach - Untermenzing","20.9","2333","11139","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","24 Feldmoching - Hasenbergl","18","3239","17991","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2011","25 Laim","10.3","2377","23138","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2010","Stadt München","13.4","74552","555860","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2010","01 Altstadt - Lehel","10.1","923","9163","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2010","02 Ludwigsvorstadt - Isarvorstadt","10","2069","20753","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2010","03 Maxvorstadt","7.8","1814","23381","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2010","04 Schwabing - West","11","3161","28863","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2010","05 Au - Haidhausen","12.7","3195","25092","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2010","06 Sendling","11.9","1988","16720","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
"Haushalte mit Kindern","Haushalte mit Kindern - deutsch","2010","07 Sendling - Westpark","11.3","2475","21819","","","","Privathaushalte deutsch mit Kindern","Privathaushalte deutsch","","",""
