"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Ausländer_innenanteil","gesamt","2012","04 Schwabing - West","20.8","13462","64768","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","05 Au - Haidhausen","22.2","13049","58881","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","06 Sendling","25.5","10088","39567","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","07 Sendling - Westpark","25.4","13829","54552","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","08 Schwanthalerhöhe","33.4","9814","29402","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","09 Neuhausen - Nymphenburg","22.4","21126","94257","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","10 Moosach","27.9","14038","50253","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","11 Milbertshofen - Am Hart","37.5","27197","72506","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","12 Schwabing - Freimann","24.2","16605","68530","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","13 Bogenhausen","20","16166","80816","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","14 Berg am Laim","28.2","11933","42310","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","15 Trudering - Riem","18.9","12466","65869","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","16 Ramersdorf - Perlach","29.7","31778","107164","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","17 Obergiesing - Fasangarten","29.1","14909","51183","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","18 Untergiesing - Harlaching","20.8","10649","51180","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","21.7","18895","87271","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","20 Hadern","22.8","10914","47949","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","21 Pasing - Obermenzing","18.6","12882","69295","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","22 Aubing - Lochhausen - Langwied","21.4","8806","41116","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","23 Allach - Untermenzing","17.8","5396","30393","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","24 Feldmoching - Hasenbergl","28.4","16556","58245","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2012","25 Laim","23.8","12675","53359","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","Stadt München","23.7","334735","1410741","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","01 Altstadt - Lehel","22.1","4356","19707","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","02 Ludwigsvorstadt - Isarvorstadt","26.2","12614","48231","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","03 Maxvorstadt","22.9","11356","49498","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","04 Schwabing - West","20.2","12882","63644","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","05 Au - Haidhausen","21.7","12423","57297","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","06 Sendling","24.8","9678","39002","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","07 Sendling - Westpark","24.2","12907","53271","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","08 Schwanthalerhöhe","33.5","9603","28678","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","09 Neuhausen - Nymphenburg","21.5","19848","92139","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","10 Moosach","27.2","13418","49384","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","11 Milbertshofen - Am Hart","36.2","25517","70470","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","12 Schwabing - Freimann","23.3","15521","66706","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","13 Bogenhausen","18.8","14913","79175","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","14 Berg am Laim","27.5","11358","41342","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","15 Trudering - Riem","18.7","12173","64983","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","16 Ramersdorf - Perlach","28.8","30494","105900","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","17 Obergiesing - Fasangarten","28.6","14509","50656","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","18 Untergiesing - Harlaching","20.2","10179","50455","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","20.9","17844","85468","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","20 Hadern","22","10419","47459","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","21 Pasing - Obermenzing","17.7","12014","67878","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","22 Aubing - Lochhausen - Langwied","20.3","8078","39789","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","23 Allach - Untermenzing","16.6","4933","29693","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","24 Feldmoching - Hasenbergl","27.4","15689","57183","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2011","25 Laim","22.8","12009","52733","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","Stadt München","23","317454","1382273","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","01 Altstadt - Lehel","21","4039","19207","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","02 Ludwigsvorstadt - Isarvorstadt","25.9","12255","47357","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","03 Maxvorstadt","22.2","10865","48875","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","04 Schwabing - West","19.9","12481","62856","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","05 Au - Haidhausen","21.2","11968","56322","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","06 Sendling","24.2","9344","38567","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","07 Sendling - Westpark","23.3","12220","52495","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","08 Schwanthalerhöhe","33.2","9286","28004","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","09 Neuhausen - Nymphenburg","20.7","18464","89286","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","10 Moosach","26","12567","48421","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","11 Milbertshofen - Am Hart","35.3","24373","68970","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","12 Schwabing - Freimann","22.5","14672","65158","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","13 Bogenhausen","18","13987","77542","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","14 Berg am Laim","27","10960","40550","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","15 Trudering - Riem","17.7","11078","62756","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","16 Ramersdorf - Perlach","28","29308","104737","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","17 Obergiesing - Fasangarten","27.9","13665","49030","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","18 Untergiesing - Harlaching","19.3","9574","49502","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","19.7","16467","83584","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","20 Hadern","21.5","10076","46851","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","21 Pasing - Obermenzing","16.9","11221","66244","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","22 Aubing - Lochhausen - Langwied","19.5","7574","38863","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","23 Allach - Untermenzing","15.9","4639","29161","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","24 Feldmoching - Hasenbergl","26.8","15015","56130","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2010","25 Laim","21.9","11356","51805","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","Stadt München","22.6","308569","1364194","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","01 Altstadt - Lehel","20.7","3925","18932","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","02 Ludwigsvorstadt - Isarvorstadt","25.7","11944","46446","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","03 Maxvorstadt","22.4","10888","48619","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","04 Schwabing - West","19.6","12181","62028","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","05 Au - Haidhausen","21.2","11765","55590","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","06 Sendling","24.3","9250","38112","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","07 Sendling - Westpark","22.7","11825","52185","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","08 Schwanthalerhöhe","33.6","9358","27814","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","09 Neuhausen - Nymphenburg","20.7","18147","87846","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","10 Moosach","26","12679","48692","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","11 Milbertshofen - Am Hart","34.8","23683","68023","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","12 Schwabing - Freimann","22","14013","63720","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","13 Bogenhausen","17.8","13628","76684","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","14 Berg am Laim","26.6","10579","39787","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","15 Trudering - Riem","17","10321","60879","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","16 Ramersdorf - Perlach","27.3","28340","103732","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","17 Obergiesing - Fasangarten","27.7","13407","48425","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","18 Untergiesing - Harlaching","18.9","9263","48911","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","19","15647","82482","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","20 Hadern","21.5","9973","46490","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","21 Pasing - Obermenzing","16.5","10792","65279","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","22 Aubing - Lochhausen - Langwied","18.7","7157","38268","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","23 Allach - Untermenzing","15.6","4480","28732","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","24 Feldmoching - Hasenbergl","25.9","14265","55180","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2009","25 Laim","21.5","11059","51338","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","Stadt München","23.1","315924","1367314","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","01 Altstadt - Lehel","22.5","4386","19505","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","02 Ludwigsvorstadt - Isarvorstadt","27.4","13042","47599","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","03 Maxvorstadt","23.1","11304","48884","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","04 Schwabing - West","20.2","12635","62541","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","05 Au - Haidhausen","21.9","12247","55853","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","06 Sendling","25.4","9730","38335","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","07 Sendling - Westpark","23","12011","52257","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","08 Schwanthalerhöhe","35.3","9819","27778","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","09 Neuhausen - Nymphenburg","21.2","18436","87043","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","10 Moosach","25.5","12352","48451","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","11 Milbertshofen - Am Hart","35.3","24105","68198","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","12 Schwabing - Freimann","22.7","14581","64350","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","13 Bogenhausen","18.3","14097","77112","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","14 Berg am Laim","26.8","10746","40038","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","15 Trudering - Riem","16.7","9876","59031","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","16 Ramersdorf - Perlach","27.5","28602","104089","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","17 Obergiesing - Fasangarten","27.7","13394","48282","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","18 Untergiesing - Harlaching","19.8","9765","49391","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","19.3","15964","82771","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","20 Hadern","21.4","9947","46385","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","21 Pasing - Obermenzing","16.9","11025","65290","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","22 Aubing - Lochhausen - Langwied","18.8","7213","38327","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","23 Allach - Untermenzing","16.1","4646","28796","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","24 Feldmoching - Hasenbergl","26.6","14780","55667","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2008","25 Laim","21.8","11209","51329","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","Stadt München","23","311321","1351445","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","01 Altstadt - Lehel","22.3","4290","19228","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","02 Ludwigsvorstadt - Isarvorstadt","27.6","12824","46520","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","03 Maxvorstadt","23.3","11111","47711","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","04 Schwabing - West","20.6","12653","61514","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","05 Au - Haidhausen","22.2","12247","55288","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","06 Sendling","25.7","9732","37940","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","07 Sendling - Westpark","22.9","11830","51745","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","08 Schwanthalerhöhe","35.3","9491","26877","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","09 Neuhausen - Nymphenburg","21.1","18118","85964","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","10 Moosach","25.2","12192","48306","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","11 Milbertshofen - Am Hart","35.2","23903","67864","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","12 Schwabing - Freimann","22.8","14542","63832","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","13 Bogenhausen","18.1","13892","76709","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","14 Berg am Laim","26.4","10521","39783","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","15 Trudering - Riem","16.3","9223","56487","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","16 Ramersdorf - Perlach","27.1","28005","103447","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
"Ausländer_innenanteil","gesamt","2007","17 Obergiesing - Fasangarten","27.5","13153","47791","","","","Anzahl aller ausländischen Einwohner","Anzahl der gesamten Hauptwohnsitzbevölkerung","","",""
